global_covid_metrics2022_H1
Country,Date,Confirmed Cases,Confirmed Deaths,Population
British Virgin Islands,2022-06-12,6902,63,30237
Brunei,2022-06-12,153093,225,437483
Bulgaria,2022-06-12,1166901,37196,6948445
Burkina Faso,2022-06-12,20899,384,20903278
Burundi,2022-06-12,42248,38,11890781
Cambodia,2022-06-12,136262,3056,16718971
Cameroon,2022-06-12,119947,1930,26545864
Canada,2022-06-12,3914955,41585,37742157
Cape Verde,2022-06-12,57096,402,555988
"Bonaire, Sint Eustatius and Saba",2022-06-12,10194,36,26221
Cayman Islands,2022-06-12,25886,28,65720
Central African Republic,2022-06-12,14649,113,4829764
Chad,2022-06-12,7418,193,16425859
Channel Islands,2022-06-12,0,0,173859
Chile,2022-06-12,3820009,58095,19116209
China,2022-06-12,4997594,18787,1471286879
Colombia,2022-06-12,6117847,139894,50882884
Comoros,2022-06-12,8131,160,869595
Congo (Brazzaville),2022-06-12,24128,385,5518092
Congo (Kinshasa),2022-06-12,89932,1345,89561404
Cook Islands,2022-06-12,5717,1,17564
Costa Rica,2022-06-12,904934,8525,5094114
Cote d'Ivoire,2022-06-12,82487,799,26378275
Croatia,2022-06-12,1139816,16019,4105268
Cuba,2022-06-12,1105612,8529,11326616
Curacao,2022-06-12,44127,277,164100
Cyprus,2022-06-12,493984,1068,1207361
Czechia,2022-06-12,3923029,40302,10708982
Denmark,2022-06-12,3143392,6404,5792203
Djibouti,2022-06-12,15686,189,988002
Dominica,2022-06-12,14638,67,71991
Dominican Republic,2022-06-12,590764,4380,10847904
Ecuador,2022-06-12,887478,35652,17643060
Egypt,2022-06-12,515645,24719,102334403
El Salvador,2022-06-12,164134,4135,6486201
Equatorial Guinea,2022-06-12,15937,183,1402985
Eritrea,2022-06-12,9771,103,3546427
Estonia,2022-06-12,577655,2574,1326539
Eswatini,2022-06-12,72891,1410,1160164
Ethiopia,2022-06-12,478963,7516,114963583
Falkland Islands,2022-06-12,1733,0,3483
Faroe Islands,2022-06-12,34658,28,48865
Fiji,2022-06-12,65159,864,896444
Finland,2022-06-12,1114573,4714,5540718
France,2022-06-12,28917263,145478,65273512
French Guiana,2022-06-12,83671,397,298682
French Polynesia,2022-06-12,73062,649,280904
Gabon,2022-06-12,47711,304,2225728
Gambia,2022-06-12,12002,365,2416664
Georgia,2022-06-12,1658240,16835,3989175
Germany,2022-06-12,26809245,139807,83783945
Ghana,2022-06-12,161935,1445,31072945
Gibraltar,2022-06-12,18806,102,33691
Greece,2022-06-12,3500489,30020,10423056
Greenland,2022-06-12,11971,21,56772
Grenada,2022-06-12,18035,231,112519
Guadeloupe,2022-06-12,162190,949,400127
Guam,2022-06-12,49935,367,168783
Guatemala,2022-06-12,871112,18287,17915567
Guernsey,2022-06-12,25874,47,
Guinea,2022-06-12,36817,442,13132792
Guinea-Bissau,2022-06-12,8306,171,1967998
Guyana,2022-06-12,65892,1239,786559
Haiti,2022-06-12,31004,837,11402533
Honduras,2022-06-12,425655,10902,9904608
Hungary,2022-06-12,1921486,46571,9660350
Iceland,2022-06-12,190014,153,341250
India,2022-06-12,43230101,524771,1380004385
Indonesia,2022-06-12,6060488,156643,273523621
Iran,2022-06-12,7233688,141350,83992953
Iraq,2022-06-12,2329813,25222,40222503
Ireland,2022-06-12,1570519,7416,4937796
Isle of Man,2022-06-12,33251,107,85032
Israel,2022-06-12,4183477,10882,8655541
Italy,2022-06-12,17653375,167391,60461828
Jamaica,2022-06-12,140463,3083,2961161
Japan,2022-06-12,9041774,30901,126476458
Jersey,2022-06-12,51132,129,
Jordan,2022-06-12,1697271,14068,10203140
Kazakhstan,2022-06-12,1395055,19016,18776707
Kenya,2022-06-12,326932,5651,53771300
Kiribati,2022-06-12,3204,13,119446
Kosovo,2022-06-12,228438,3139,1935259
Kuwait,2022-06-12,636240,2555,4270563
Kyrgyzstan,2022-06-12,200993,2991,6524191
Laos,2022-06-12,210147,757,7275556
Latvia,2022-06-12,830281,5837,1886202
Lebanon,2022-06-12,1101109,10445,6825442
Lesotho,2022-06-12,33746,699,2142252
Liberia,2022-06-12,7459,294,5057677
Libya,2022-06-12,502040,6430,6871287
Liechtenstein,2022-06-12,17605,85,38137
Lithuania,2022-06-12,1156670,9153,2722291
Luxembourg,2022-06-12,251873,1084,625976
Madagascar,2022-06-12,64685,1396,27691019
Malawi,2022-06-12,86107,2642,19129955
Malaysia,2022-06-12,4526298,35712,32365998
Maldives,2022-06-12,179837,299,540542
Mali,2022-06-12,31125,735,20250834
Malta,2022-06-12,96148,726,441539
Marshall Islands,2022-06-12,18,0,59194
Martinique,2022-06-12,172883,942,375265
Mauritania,2022-06-12,59247,982,4649660
Mauritius,2022-06-12,226851,996,1271767
Mayotte,2022-06-12,37751,187,272813
Mexico,2022-06-12,5823844,325194,128932753
Micronesia,2022-06-12,35,0,115021
Moldova,2022-06-12,519228,11551,4033963
Monaco,2022-06-12,12489,57,39244
Mongolia,2022-06-12,925227,2179,3278292
Montenegro,2022-06-12,237901,2722,628062
Montserrat,2022-06-12,1012,8,4999
Morocco,2022-06-12,1175604,16082,36910558
Mozambique,2022-06-12,226463,2206,31255435
Burma,2022-06-12,613443,19434,54409794
Namibia,2022-06-12,168403,4049,2540916
Nepal,2022-06-12,979262,11952,29136808
Netherlands,2022-06-12,8101754,22332,17134873
New Caledonia,2022-06-12,62623,313,285491
New Zealand,2022-06-12,1242497,1267,4822233
Nicaragua,2022-06-12,14577,240,6624554
Niger,2022-06-12,9031,310,24206636
Nigeria,2022-06-12,256352,3144,206139587
North Korea,2022-06-12,1,6,25778815
North Macedonia,2022-06-12,312538,9316,2083380
Northern Mariana Islands,2022-06-12,11403,34,57557
Norway,2022-06-12,1436855,3210,5421242
Oman,2022-06-12,389758,4260,5106622
Pakistan,2022-06-12,1531273,30381,220892331
Palau,2022-06-12,5145,6,18092
West Bank and Gaza,2022-06-12,657879,5660,5101416
Panama,2022-06-12,891349,8299,4314768
Papua New Guinea,2022-06-12,44655,658,8947027
Paraguay,2022-06-12,652044,18932,7132530
Peru,2022-06-12,3589782,213316,32971846
Philippines,2022-06-12,3693222,60461,109581085
Poland,2022-06-12,6010045,116371,37846605
Portugal,2022-06-12,4917127,23531,10196707
Puerto Rico,2022-06-12,716785,4439,2860840
Qatar,2022-06-12,372261,677,2881060
Reunion,2022-06-12,418585,796,895308
Romania,2022-06-12,2912705,65714,19237682
Russia,2022-06-12,18108285,372338,145934460
Rwanda,2022-06-12,130345,1459,12952209
St. Martin (French part),2022-06-12,10726,63,38659
Samoa,2022-06-12,14187,28,198410
San Marino,2022-06-12,17124,115,33938
São Tomé and Príncipe,2022-06-12,6003,73,219161
Saudi Arabia,2022-06-12,777795,9173,34813867
Senegal,2022-06-12,86150,1967,16743930
Serbia,2022-06-12,2020338,16101,6802111
Seychelles,2022-06-12,44363,167,98340
Sierra Leone,2022-06-12,7684,125,7976985
Singapore,2022-06-12,1341256,1397,5850343
Sint Maarten,2022-06-12,10434,86,42882
Slovakia,2022-06-12,2544678,20114,5459643
Slovenia,2022-06-12,1027821,6644,2078932
Solomon Islands,2022-06-12,21237,149,686878
Somalia,2022-06-12,26565,1361,15893219
South Africa,2022-06-12,3978590,101484,59308690
South Korea,2022-06-12,18229288,24388,51269183
South Sudan,2022-06-12,17644,138,11193729
Spain,2022-06-12,12478994,107108,46754783
Sri Lanka,2022-06-12,663950,16519,21413250
St. Barthelemy,2022-06-12,4630,6,9885
St. Helena,2022-06-12,4,0,6071
St. Kitts and Nevis,2022-06-12,5851,43,53192
St. Lucia,2022-06-12,26538,371,183629
St. Pierre and Miquelon,2022-06-12,2765,1,5795
St. Vincent and Grenadines,2022-06-12,8883,108,110947
Sudan,2022-06-12,62444,4950,43849269
Suriname,2022-06-12,80673,1352,586634
Sweden,2022-06-12,2510930,19049,10099270
Switzerland,2022-06-12,3685281,13814,8654618
Syria,2022-06-12,55904,3150,17500657
Tajikistan,2022-06-12,17786,125,9537642
Tanzania,2022-06-12,35354,840,59734213
Thailand,2022-06-12,4486664,30349,69799978
Timor-Leste,2022-06-12,22931,133,1318442
Togo,2022-06-12,37196,273,8278737
Tonga,2022-06-12,11909,12,105697
Trinidad and Tobago,2022-06-12,164723,3963,1399491
Tunisia,2022-06-12,1043540,28648,11818618
Turkey,2022-06-12,15078186,98976,84339067
Turks and Caicos Islands,2022-06-12,6160,36,38718
U.S. Virgin Islands,2022-06-12,20411,115,104423
Uganda,2022-06-12,166237,3602,45741000
Ukraine,2022-06-12,5040518,112459,43733759
United Arab Emirates,2022-06-12,917496,2305,9890400
United Kingdom,2022-06-12,22382352,179217,67886004
United States,2022-06-12,84726918,1006491,331002647
Uruguay,2022-06-12,934961,7262,3473727
Uzbekistan,2022-06-12,239236,1637,33469199
Vanuatu,2022-06-12,10497,14,307150
Holy See,2022-06-12,29,0,809
Venezuela,2022-06-12,524291,5724,28435943
Vietnam,2022-06-12,10731812,43083,97338583
Wallis and Futuna,2022-06-12,454,7,11246
Yemen,2022-06-12,11822,2149,29825968
Zambia,2022-06-12,323058,3989,18383956
Zimbabwe,2022-06-12,254098,5521,14862927
Afghanistan,2022-06-13,181120,7710,38928341
Albania,2022-06-13,276731,3497,2877800
Algeria,2022-06-13,265937,6875,43851043
American Samoa,2022-06-13,6192,31,55197
Andorra,2022-06-13,43224,153,77265
Angola,2022-06-13,99761,1900,32866268
Anguilla,2022-06-13,3374,9,15002
Antarctica,2022-06-13,11,0,
Antigua and Barbuda,2022-06-13,8531,140,97928
Argentina,2022-06-13,9276618,128973,45195777
Armenia,2022-06-13,423006,8629,2963234
Aruba,2022-06-13,39057,216,106766
Australia,2022-06-13,7660750,9089,25499881
Austria,2022-06-13,4327840,19969,9006400
Azerbaijan,2022-06-13,792785,9713,10139175
Bahamas,2022-06-13,35351,812,393248
Bahrain,2022-06-13,597184,1489,1701583
Bangladesh,2022-06-13,1954243,29131,164689383
Barbados,2022-06-13,82318,468,287371
Belarus,2022-06-13,982867,6978,9449321
Belgium,2022-06-13,4177440,31835,11589616
Belize,2022-06-13,61150,678,397621
Benin,2022-06-13,26952,163,12123198
Bermuda,2022-06-13,15428,138,62273
Bhutan,2022-06-13,59644,21,771612
Bolivia,2022-06-13,912869,21951,11673029
Bosnia and Herzegovina,2022-06-13,378112,15793,3280815
Botswana,2022-06-13,310431,2701,2351625
Brazil,2022-06-13,31497038,668180,212559409
British Virgin Islands,2022-06-13,6902,63,30237
Brunei,2022-06-13,153611,225,437483
Bulgaria,2022-06-13,1167147,37204,6948445
Burkina Faso,2022-06-13,20899,384,20903278
Burundi,2022-06-13,42297,38,11890781
Cambodia,2022-06-13,136262,3056,16718971
Cameroon,2022-06-13,119947,1930,26545864
Canada,2022-06-13,3915833,41588,37742157
Cape Verde,2022-06-13,57096,402,555988
"Bonaire, Sint Eustatius and Saba",2022-06-13,10219,36,26221
Cayman Islands,2022-06-13,25886,28,65720
Central African Republic,2022-06-13,14649,113,4829764
Chad,2022-06-13,7420,193,16425859
Channel Islands,2022-06-13,0,0,173859
Chile,2022-06-13,3829119,58109,19116209
China,2022-06-13,5043651,18896,1471286879
Colombia,2022-06-13,6117847,139894,50882884
Comoros,2022-06-13,8131,160,869595
Congo (Brazzaville),2022-06-13,24128,385,5518092
Congo (Kinshasa),2022-06-13,89932,1345,89561404
Cook Islands,2022-06-13,5717,1,17564
Costa Rica,2022-06-13,904934,8525,5094114
Cote d'Ivoire,2022-06-13,82492,799,26378275
Croatia,2022-06-13,1139835,16019,4105268
Cuba,2022-06-13,1105631,8529,11326616
Curacao,2022-06-13,44127,277,164100
Cyprus,2022-06-13,493984,1068,1207361
Czechia,2022-06-13,3923489,40303,10708982
Denmark,2022-06-13,3145819,6414,5792203
Djibouti,2022-06-13,15690,189,988002
Dominica,2022-06-13,14638,67,71991
Dominican Republic,2022-06-13,592578,4382,10847904
Ecuador,2022-06-13,890852,35659,17643060
Egypt,2022-06-13,515645,24720,102334403
El Salvador,2022-06-13,164134,4135,6486201
Equatorial Guinea,2022-06-13,15945,183,1402985
Eritrea,2022-06-13,9771,103,3546427
Estonia,2022-06-13,577655,2574,1326539
Eswatini,2022-06-13,72904,1410,1160164
Ethiopia,2022-06-13,479484,7517,114963583
Falkland Islands,2022-06-13,1733,0,3483
Faroe Islands,2022-06-13,34658,28,48865
Fiji,2022-06-13,65217,865,896444
Finland,2022-06-13,1114573,4714,5540718
France,2022-06-13,28917263,145478,65273512
French Guiana,2022-06-13,83671,397,298682
French Polynesia,2022-06-13,73106,649,280904
Gabon,2022-06-13,47711,304,2225728
Gambia,2022-06-13,12002,365,2416664
Georgia,2022-06-13,1658240,16835,3989175
Germany,2022-06-13,26915085,139914,83783945
Ghana,2022-06-13,161935,1445,31072945
Gibraltar,2022-06-13,18806,102,33691
Greece,2022-06-13,3500489,30020,10423056
Greenland,2022-06-13,11971,21,56772
Grenada,2022-06-13,18035,231,112519
Guadeloupe,2022-06-13,162190,949,400127
Guam,2022-06-13,50120,369,168783
Guatemala,2022-06-13,871263,18293,17915567
Guernsey,2022-06-13,25874,47,
Guinea,2022-06-13,36817,442,13132792
Guinea-Bissau,2022-06-13,8306,171,1967998
Guyana,2022-06-13,65926,1240,786559
Haiti,2022-06-13,31004,837,11402533
Honduras,2022-06-13,425655,10902,9904608
Hungary,2022-06-13,1921486,46571,9660350
Iceland,2022-06-13,190014,153,341250
India,2022-06-13,43236695,524777,1380004385
Indonesia,2022-06-13,6061079,156652,273523621
Iran,2022-06-13,7233880,141352,83992953
Iraq,2022-06-13,2330049,25223,40222503
Ireland,2022-06-13,1570519,7416,4937796
Isle of Man,2022-06-13,33251,107,85032
Israel,2022-06-13,4189850,10882,8655541
Italy,2022-06-13,17664043,167432,60461828
Jamaica,2022-06-13,140670,3084,2961161
Japan,2022-06-13,9049716,30922,126476458
Jersey,2022-06-13,51132,129,
Jordan,2022-06-13,1697271,14068,10203140
Kazakhstan,2022-06-13,1395061,19017,18776707
Kenya,2022-06-13,327145,5651,53771300
Kiribati,2022-06-13,3209,13,119446
Kosovo,2022-06-13,228442,3139,1935259
Kuwait,2022-06-13,636240,2555,4270563
Kyrgyzstan,2022-06-13,200993,2991,6524191
Laos,2022-06-13,210158,757,7275556
Latvia,2022-06-13,830698,5839,1886202
Lebanon,2022-06-13,1101247,10446,6825442
Lesotho,2022-06-13,33746,699,2142252
Liberia,2022-06-13,7459,294,5057677
Libya,2022-06-13,502076,6430,6871287
Liechtenstein,2022-06-13,17628,85,38137
Lithuania,2022-06-13,1156693,9155,2722291
Luxembourg,2022-06-13,251873,1084,625976
Madagascar,2022-06-13,64685,1396,27691019
Malawi,2022-06-13,86107,2642,19129955
Malaysia,2022-06-13,4528390,35716,32365998
Maldives,2022-06-13,179979,299,540542
Mali,2022-06-13,31127,736,20250834
Malta,2022-06-13,96290,727,441539
Marshall Islands,2022-06-13,18,0,59194
Martinique,2022-06-13,172883,942,375265
Mauritania,2022-06-13,59252,982,4649660
Mauritius,2022-06-13,227442,1000,1271767
Mayotte,2022-06-13,37751,187,272813
Mexico,2022-06-13,5823844,325194,128932753
Micronesia,2022-06-13,35,0,115021
Moldova,2022-06-13,519234,11554,4033963
Monaco,2022-06-13,12514,57,39244
Mongolia,2022-06-13,926282,2179,3278292
Montenegro,2022-06-13,237945,2722,628062
Montserrat,2022-06-13,1012,8,4999
Morocco,2022-06-13,1176165,16082,36910558
Mozambique,2022-06-13,226481,2206,31255435
Burma,2022-06-13,613452,19434,54409794
Namibia,2022-06-13,168448,4049,2540916
Nepal,2022-06-13,979271,11952,29136808
Netherlands,2022-06-13,8107857,22336,17134873
New Caledonia,2022-06-13,62623,313,285491
New Zealand,2022-06-13,1248852,1286,4822233
Nicaragua,2022-06-13,14577,240,6624554
Niger,2022-06-13,9031,310,24206636
Nigeria,2022-06-13,256352,3144,206139587
North Korea,2022-06-13,1,6,25778815
North Macedonia,2022-06-13,312607,9316,2083380
Northern Mariana Islands,2022-06-13,11482,34,57557
Norway,2022-06-13,1437343,3210,5421242
Oman,2022-06-13,389758,4260,5106622
Pakistan,2022-06-13,1531274,30381,220892331
Palau,2022-06-13,5145,6,18092
West Bank and Gaza,2022-06-13,657879,5660,5101416
Panama,2022-06-13,892455,8307,4314768
Papua New Guinea,2022-06-13,44662,658,8947027
Paraguay,2022-06-13,652044,18932,7132530
Peru,2022-06-13,3591816,213338,32971846
Philippines,2022-06-13,3693608,60461,109581085
Poland,2022-06-13,6010090,116371,37846605
Portugal,2022-06-13,4917127,23531,10196707
Puerto Rico,2022-06-13,719009,4440,2860840
Qatar,2022-06-13,372704,677,2881060
Reunion,2022-06-13,418585,796,895308
Romania,2022-06-13,2912878,65714,19237682
Russia,2022-06-13,18111240,372392,145934460
Rwanda,2022-06-13,130375,1459,12952209
St. Martin (French part),2022-06-13,10726,63,38659
Samoa,2022-06-13,14315,28,198410
San Marino,2022-06-13,17124,115,33938
São Tomé and Príncipe,2022-06-13,6010,73,219161
Saudi Arabia,2022-06-13,778983,9175,34813867
Senegal,2022-06-13,86170,1967,16743930
Serbia,2022-06-13,2020596,16101,6802111
Seychelles,2022-06-13,44363,167,98340
Sierra Leone,2022-06-13,7685,125,7976985
Singapore,2022-06-13,1343645,1398,5850343
Sint Maarten,2022-06-13,10508,86,42882
Slovakia,2022-06-13,2544823,20116,5459643
Slovenia,2022-06-13,1028376,6644,2078932
Solomon Islands,2022-06-13,21237,149,686878
Somalia,2022-06-13,26675,1361,15893219
South Africa,2022-06-13,3979126,101509,59308690
South Korea,2022-06-13,18239056,24390,51269183
South Sudan,2022-06-13,17644,138,11193729
Spain,2022-06-13,12478994,107108,46754783
Sri Lanka,2022-06-13,663960,16519,21413250
St. Barthelemy,2022-06-13,4630,6,9885
St. Helena,2022-06-13,4,0,6071
St. Kitts and Nevis,2022-06-13,5852,43,53192
St. Lucia,2022-06-13,26584,376,183629
St. Pierre and Miquelon,2022-06-13,2765,1,5795
St. Vincent and Grenadines,2022-06-13,8883,108,110947
Sudan,2022-06-13,62475,4950,43849269
Suriname,2022-06-13,80673,1352,586634
Sweden,2022-06-13,2510930,19049,10099270
Switzerland,2022-06-13,3685281,13815,8654618
Syria,2022-06-13,55907,3150,17500657
Tajikistan,2022-06-13,17786,125,9537642
Tanzania,2022-06-13,35354,840,59734213
Thailand,2022-06-13,4488497,30368,69799978
Timor-Leste,2022-06-13,22933,133,1318442
Togo,2022-06-13,37200,273,8278737
Tonga,2022-06-13,11909,12,105697
Trinidad and Tobago,2022-06-13,164829,3965,1399491
Tunisia,2022-06-13,1043540,28648,11818618
Turkey,2022-06-13,15078186,98976,84339067
Turks and Caicos Islands,2022-06-13,6160,36,38718
U.S. Virgin Islands,2022-06-13,20472,115,104423
Uganda,2022-06-13,166319,3602,45741000
Ukraine,2022-06-13,5040518,112459,43733759
United Arab Emirates,2022-06-13,918815,2305,9890400
United Kingdom,2022-06-13,22410583,179274,67886004
United States,2022-06-13,84878597,1006761,331002647
Uruguay,2022-06-13,943877,7290,3473727
Uzbekistan,2022-06-13,239272,1637,33469199
Vanuatu,2022-06-13,10575,14,307150
Holy See,2022-06-13,29,0,809
Venezuela,2022-06-13,524321,5724,28435943
Vietnam,2022-06-13,10732429,43083,97338583
Wallis and Futuna,2022-06-13,454,7,11246
Yemen,2022-06-13,11822,2149,29825968
Zambia,2022-06-13,323283,3989,18383956
Zimbabwe,2022-06-13,254155,5521,14862927
Afghanistan,2022-06-14,181178,7710,38928341
Albania,2022-06-14,276821,3497,2877800
Algeria,2022-06-14,265943,6875,43851043
American Samoa,2022-06-14,6192,31,55197
Andorra,2022-06-14,43224,153,77265
Angola,2022-06-14,99761,1900,32866268
Anguilla,2022-06-14,3374,9,15002
Antarctica,2022-06-14,11,0,
Antigua and Barbuda,2022-06-14,8537,140,97928
Argentina,2022-06-14,9313453,128994,45195777
Armenia,2022-06-14,423044,8629,2963234
Aruba,2022-06-14,39057,216,106766
Australia,2022-06-14,7691710,9146,25499881
Austria,2022-06-14,4330667,19973,9006400
Azerbaijan,2022-06-14,792785,9713,10139175
Bahamas,2022-06-14,35351,812,393248
Bahrain,2022-06-14,598552,1490,1701583
Bangladesh,2022-06-14,1954405,29131,164689383
Barbados,2022-06-14,82449,468,287371
Belarus,2022-06-14,982867,6978,9449321
Belgium,2022-06-14,4177440,31835,11589616
Belize,2022-06-14,61150,678,397621
Benin,2022-06-14,26952,163,12123198
Bermuda,2022-06-14,15428,138,62273
Bhutan,2022-06-14,59644,21,771612
Bolivia,2022-06-14,913362,21951,11673029
Bosnia and Herzegovina,2022-06-14,378112,15795,3280815
Botswana,2022-06-14,314242,2709,2351625
Brazil,2022-06-14,31541479,668354,212559409
British Virgin Islands,2022-06-14,6902,63,30237
Brunei,2022-06-14,154133,225,437483
Bulgaria,2022-06-14,1167314,37206,6948445
Burkina Faso,2022-06-14,20899,384,20903278
Burundi,2022-06-14,42330,38,11890781
Cambodia,2022-06-14,136262,3056,16718971
Cameroon,2022-06-14,119947,1930,26545864
Canada,2022-06-14,3918250,41604,37742157
Cape Verde,2022-06-14,57262,402,555988
"Bonaire, Sint Eustatius and Saba",2022-06-14,10219,36,26221
Cayman Islands,2022-06-14,25886,28,65720
Central African Republic,2022-06-14,14649,113,4829764
Chad,2022-06-14,7420,193,16425859
Channel Islands,2022-06-14,0,0,173859
Chile,2022-06-14,3834020,58119,19116209
China,2022-06-14,5110843,19020,1471286879
Colombia,2022-06-14,6117847,139894,50882884
Comoros,2022-06-14,8131,160,869595
Congo (Brazzaville),2022-06-14,24128,385,5518092
Congo (Kinshasa),2022-06-14,89932,1345,89561404
Cook Islands,2022-06-14,5720,1,17564
Costa Rica,2022-06-14,904934,8525,5094114
Cote d'Ivoire,2022-06-14,82492,799,26378275
Croatia,2022-06-14,1140078,16020,4105268
Cuba,2022-06-14,1105643,8529,11326616
Curacao,2022-06-14,44127,277,164100
Cyprus,2022-06-14,493984,1068,1207361
Czechia,2022-06-14,3923943,40303,10708982
Denmark,2022-06-14,3146978,6417,5792203
Djibouti,2022-06-14,15690,189,988002
Dominica,2022-06-14,14717,67,71991
Dominican Republic,2022-06-14,593324,4382,10847904
Ecuador,2022-06-14,890852,35659,17643060
Egypt,2022-06-14,515645,24720,102334403
El Salvador,2022-06-14,164134,4135,6486201
Equatorial Guinea,2022-06-14,15945,183,1402985
Eritrea,2022-06-14,9773,103,3546427
Estonia,2022-06-14,578494,2586,1326539
Eswatini,2022-06-14,72935,1410,1160164
Ethiopia,2022-06-14,480450,7517,114963583
Falkland Islands,2022-06-14,1733,0,3483
Faroe Islands,2022-06-14,34658,28,48865
Fiji,2022-06-14,65217,865,896444
Finland,2022-06-14,1114573,4714,5540718
France,2022-06-14,29081355,145613,65273512
French Guiana,2022-06-14,84507,399,298682
French Polynesia,2022-06-14,73106,649,280904
Gabon,2022-06-14,47711,304,2225728
Gambia,2022-06-14,12002,365,2416664
Georgia,2022-06-14,1658240,16835,3989175
Germany,2022-06-14,27007429,140026,83783945
Ghana,2022-06-14,162646,1445,31072945
Gibraltar,2022-06-14,18806,102,33691
Greece,2022-06-14,3508610,30033,10423056
Greenland,2022-06-14,11971,21,56772
Grenada,2022-06-14,18115,231,112519
Guadeloupe,2022-06-14,164325,950,400127
Guam,2022-06-14,50217,370,168783
Guatemala,2022-06-14,872788,18309,17915567
Guernsey,2022-06-14,25874,47,
Guinea,2022-06-14,36817,442,13132792
Guinea-Bissau,2022-06-14,8307,171,1967998
Guyana,2022-06-14,66009,1242,786559
Haiti,2022-06-14,31034,837,11402533
Honduras,2022-06-14,425655,10902,9904608
Hungary,2022-06-14,1921486,46571,9660350
Iceland,2022-06-14,190643,153,341250
India,2022-06-14,43245517,524792,1380004385
Indonesia,2022-06-14,6062009,156662,273523621
Iran,2022-06-14,7234042,141353,83992953
Iraq,2022-06-14,2330393,25224,40222503
Ireland,2022-06-14,1570519,7416,4937796
Isle of Man,2022-06-14,33251,107,85032
Israel,2022-06-14,4198194,10882,8655541
Italy,2022-06-14,17703887,167505,60461828
Jamaica,2022-06-14,140754,3091,2961161
Japan,2022-06-14,9065030,30951,126476458
Jersey,2022-06-14,51132,129,
Jordan,2022-06-14,1697673,14068,10203140
Kazakhstan,2022-06-14,1395068,19017,18776707
Kenya,2022-06-14,327425,5651,53771300
Kiribati,2022-06-14,3215,13,119446
Kosovo,2022-06-14,228450,3139,1935259
Kuwait,2022-06-14,637061,2555,4270563
Kyrgyzstan,2022-06-14,200993,2991,6524191
Laos,2022-06-14,210164,757,7275556
Latvia,2022-06-14,830977,5841,1886202
Lebanon,2022-06-14,1101508,10447,6825442
Lesotho,2022-06-14,33746,699,2142252
Liberia,2022-06-14,7460,294,5057677
Libya,2022-06-14,502076,6430,6871287
Liechtenstein,2022-06-14,17628,85,38137
Lithuania,2022-06-14,1156980,9156,2722291
Luxembourg,2022-06-14,252693,1084,625976
Madagascar,2022-06-14,64685,1396,27691019
Malawi,2022-06-14,86134,2642,19129955
Malaysia,2022-06-14,4530312,35720,32365998
Maldives,2022-06-14,179979,299,540542
Mali,2022-06-14,31132,736,20250834
Malta,2022-06-14,96490,728,441539
Marshall Islands,2022-06-14,18,0,59194
Martinique,2022-06-14,180883,950,375265
Mauritania,2022-06-14,59260,982,4649660
Mauritius,2022-06-14,227442,1000,1271767
Mayotte,2022-06-14,37751,187,272813
Mexico,2022-06-14,5833738,325242,128932753
Micronesia,2022-06-14,35,0,115021
Moldova,2022-06-14,519234,11554,4033963
Monaco,2022-06-14,12514,57,39244
Mongolia,2022-06-14,926282,2179,3278292
Montenegro,2022-06-14,238043,2722,628062
Montserrat,2022-06-14,1012,8,4999
Morocco,2022-06-14,1177842,16083,36910558
Mozambique,2022-06-14,226631,2208,31255435
Burma,2022-06-14,613460,19434,54409794
Namibia,2022-06-14,168448,4049,2540916
Nepal,2022-06-14,979278,11952,29136808
Netherlands,2022-06-14,8110731,22336,17134873
New Caledonia,2022-06-14,62866,313,285491
New Zealand,2022-06-14,1254560,1295,4822233
Nicaragua,2022-06-14,14577,240,6624554
Niger,2022-06-14,9031,310,24206636
Nigeria,2022-06-14,256404,3144,206139587
North Korea,2022-06-14,1,6,25778815
North Macedonia,2022-06-14,312673,9316,2083380
Northern Mariana Islands,2022-06-14,11482,34,57557
Norway,2022-06-14,1437767,3210,5421242
Oman,2022-06-14,389758,4260,5106622
Pakistan,2022-06-14,1531437,30381,220892331
Palau,2022-06-14,5165,6,18092
West Bank and Gaza,2022-06-14,657879,5660,5101416
Panama,2022-06-14,894844,8312,4314768
Papua New Guinea,2022-06-14,44675,658,8947027
Paraguay,2022-06-14,652044,18932,7132530
Peru,2022-06-14,3592765,213343,32971846
Philippines,2022-06-14,3693865,60461,109581085
Poland,2022-06-14,6010411,116380,37846605
Portugal,2022-06-14,4985742,23707,10196707
Puerto Rico,2022-06-14,719399,4449,2860840
Qatar,2022-06-14,373178,677,2881060
Reunion,2022-06-14,419968,799,895308
Romania,2022-06-14,2912878,65714,19237682
Russia,2022-06-14,18113989,372452,145934460
Rwanda,2022-06-14,130413,1459,12952209
St. Martin (French part),2022-06-14,10800,63,38659
Samoa,2022-06-14,14422,28,198410
San Marino,2022-06-14,17124,115,33938
São Tomé and Príncipe,2022-06-14,6010,73,219161
Saudi Arabia,2022-06-14,780135,9176,34813867
Senegal,2022-06-14,86175,1967,16743930
Serbia,2022-06-14,2020952,16103,6802111
Seychelles,2022-06-14,44397,167,98340
Sierra Leone,2022-06-14,7685,125,7976985
Singapore,2022-06-14,1348775,1401,5850343
Sint Maarten,2022-06-14,10508,86,42882
Slovakia,2022-06-14,2545137,20119,5459643
Slovenia,2022-06-14,1028943,6645,2078932
Solomon Islands,2022-06-14,21237,149,686878
Somalia,2022-06-14,26675,1361,15893219
